customer_id,disb_date,tenure,account_num,loan_amount,loan_fee
97af4fae64a1c8e74c61b59130e98de793a38b7f5c3598bafa0fb8eec4d8691e,23-Jun-24,7 days,UN3WYO5VBQ0W0RN29N4P23FA0LJEXQWL,1500,150
56b468e392a5cf9de242960549ac7de760d0c9b8ca373da06b9b20a2f19c8edb,23-Jun-24,14 days,VS2SRK4JIKCOC4IP3TUS5COCGD3ZRW25,1990,238.8
9c8d594292df1b658fccd6eb3d8548480d1dfd830611a6feeb6779e1ccdaf62e,23-Jun-24,7 days,KRLV2ILUS9BE5CW5N6XWTPMO5B4JOJ27,150,15
79a1c3abf56cd6a740f2c6be00b8a39986fdcba3027bfc2495586b03ba82362f,23-Jun-24,14 days,1Q9WM0NSBMREC87B6H5QKKDY7263SJ67,1460,175.2
94d362cd48fab3128f75bd4e39e99810e35128e636adffe126c716bbf1df3de8,23-Jun-24,30 days,U8VR3NMSSEDX666AE0EWGWLKPVP1SA8V,940,141
44b59e1310db4d46ac1689af9a0302142fc39febdf0d1c09de0c635fcef47f3d,23-Jun-24,7 days,W5IIU2DZ55Q0R0MP8E3QNDSLPNJEDA8A,160,16
02675c96b6bb285018866af709c881737b60445daf64f09c7eb6a417c7c5e823,23-Jun-24,7 days,C56HLLO2EHY0FYLTXBGLKNLL0ZG52KM0,2000,200
9de44be0ad7c9db0734093b7c5a41b4f6bb6705bc0fca7c24bfb50a5f6984d9a,23-Jun-24,7 days,TB07BHDVWXE0P3WODPHKMQYH7BMZBQN6,240,24
ef34f2df65bce49d6738b69611da509dfec19d0c0c8e703ed265d5e822ec58ff,23-Jun-24,14 days,ZTT6ON773IPTJRHW1B0IQ35QEQDHXVL0,1420,170.4
c8928691948d3c2aac526494fc7c24477bf33f67d00fe3ccc2f8a11db87146e8,23-Jun-24,30 days,BHMB8JODZ2ZNGN6WN4O9B5N4HTJOJOZ3,3500,525
c536db83ac2f47a89987181c4951b4d85619b8450d88338389182a5c413472b6,23-Jun-24,7 days,0ZI9CNAV4RHN1HMI70LAE5LHATKA2L7I,110,11
7d5a03f3b25170e65ea9bb79affe6d894d9be9d17143ca0f1c603aa771fe99ce,23-Jun-24,7 days,65Y96949N4LYLAK487WKLDKD9ONWHLS7,100,10
90e3cfc10076b2feecf8b0237506410b6c53accad255776bcb60cb99de023a52,23-Jun-24,30 days,2NRM7ORURAR6TDL9AMMRZXPEK5Z3KSHR,1000,150
9d4658f8a5e8d6da8a66b441662b0d92e954a8d8c55419e5bca02a9e6162e45a,23-Jun-24,14 days,PJ8UKORH4W3G37J406MGUPE0B5DW687Z,120,14.4
89d98fb0cb2ec4eaf778ef1e6bc67fa71968e86758143bbbefac4d3cc6d657d5,23-Jun-24,14 days,EJEWY6G7VT7M75FWV2J8F1ANURB4P52H,170,20.4
a08fcec2e2e215daaf58826750bb844a4643f864611220ad5cc0cab36430bb8b,23-Jun-24,7 days,5HGT3ODJPON8T6B0TW5ZGFIJIQB8L2ZK,400,40
0766f315befbf707c3b18675553298dd15964b6c5c7a13fb0b32280c1b9eac58,23-Jun-24,14 days,MHOQ2QNEREM2Q7SG0XI644NMAIWBIY7A,80,9.6
d4bb0011b9ebc50acfaacb894e718ba2556e2f9b14aa33e0e699a7e023fd08cc,1-Jun-24,30 days,KAU41B661NPRA075628BLT7DC90AYOUJ,1460,219
774e6b81b782f2099a4e55dedf05fc0ed6f3f8d9403c3ec198785eb139b95db3,1-Jun-24,14 days,XLJMSP3U0NBTJBBCZ6QTJ3C9NV7KF6LW,1500,180
4201594a2f700a246a2404b593ef8b71dc99fa7c336959c662040581092af8d6,1-Jun-24,7 days,6S6M7TCHLIGZM2F1DUH4O81CQIUD52DS,3500,350
e352adf830beb448f33fbd680c5c704cab3275f6248caebdbaacd9fd5d104e03,1-Jun-24,14 days,OJ8A1UOIF4LN9Q39AHNGMCXQM5S4ZR20,1050,126
5c8fb663f20735a9207dfcbbdac77c5f04f199a6788979bf52bc993d25eca30a,1-Jun-24,14 days,E58J8HDXR667D6I3K9WRTB7304VSYARJ,100,12
28a07ec2446d6622e53cec6c7f29c7c680d6f6163914fe4518a5510bc26ca4f0,1-Jun-24,7 days,2B5376T55HH1QNSJJBIK867BCNPPWO4M,500,50
80e9fea9f401a719bf1f1d14822613dcbbbd1135802bbe744e720421348fe248,1-Jun-24,30 days,8353PPN080SXOWIMYGKUA6FANTYPB7WA,3500,525
36ee262e2fb32d170973ff2157f39981ae7984b8bf5c3d1510ad3ec823a56f7c,23-Jun-24,14 days,R6LPR9D9CKG97N652V1LIBCMZ88KIT0R,90,10.8
1703682a6ad76038df5c5d4a9a4a18af944d45640c3f21669fddb06609fb84b9,23-Jun-24,14 days,SK0G8UMA83T34YC7K7T5H4PY6U85P438,90,10.8
1fd00768818836fbe9d0d91b2a4e9a35b57fb13204f2c8f0fe7e20d7a5d810a2,23-Jun-24,14 days,NVWMG6Z78EC7S95PXSPV3DXEKCH3QL5V,1000,120
da94250882acdd1bea4d7464ea92dd7a6d3daf3f63d36d8026fd7c8a6a044ef3,23-Jun-24,14 days,E29REQXTMXNADRZLP88DF69UUIWQZU3C,100,12
f0ef6254693ef7f213892914c5927aa11311118dd0e0d32f53efb46b3f25facf,23-Jun-24,7 days,LG9IIOVNOWP5IG87LGA1XJQR4XQ74BK7,600,60
0647570ef818cb5acb88900244a0a79a865040bec98fb1d6fcefe455e04542d2,23-Jun-24,7 days,TCKQIIKCD1EEIVPN6ZH8JXAQE4RSQEZV,90,9
6451dfc2700e8b50cfb2b44d2231fb1f2b8d04d9cef5f24ad7b6e0910fc52fbc,23-Jun-24,14 days,BPM4MQ0QFHZK1OQRZJ3FAME70M5F1Q7Y,830,99.6
660101e431be7a336058a2b78a997dc100831952ffaeda4273ae4d141e81581c,23-Jun-24,14 days,VGHK0WX58SESXZR2IE47S8WCEI5M2QUR,70,8.4
0cb7a7b9f6abb9ef46156477fa95f4a6e3dc113a1e83a3ec221bbfd8887be340,23-Jun-24,7 days,0YYXRS591PGPLED711TX3V32JZ6WIGL2,1830,183
993efe2b1e92f2f08319b0a11dbf3233fab5e63f1a09d5df8707ddd6f6ef796c,23-Jun-24,14 days,U82Q7V2RSL3CH9UJJPNENP8PI1MYE93Z,120,14.4
be9034f258d89126cad811db2426577ddd1e328d7bf4b01e9700b3631d521c4a,23-Jun-24,7 days,0QQHLJW73324IPDL1EB6ZV2L98HIN6ZY,780,78
ff9951cd6541f36eef9e5f5b663f9772d4a492b33eba712842c53a43b7b5a2ac,23-Jun-24,14 days,NTNT6NR1BPS82ZC7A7Z6G3LNGOJ442XR,440,52.8
5488139c1fb670d26ffc607187ecedbe94b932dcecb4e1905077c8817909bb9a,23-Jun-24,14 days,5C5GK3STXXEDMO6XNFT0F9M6ILCDVXYB,1300,156
30ad552d4fdbc630b67b82bea0ecaa2ccf5ad0fd6f0b9833a82482ce8ca04717,23-Jun-24,30 days,UL2QNKFCESMU3RZ0RXQ5ZOUDCZKONTOJ,3500,525
6d278e608d21eed15e54bd6c398b3f39d6b48ce83a2fe7b86ca7bdecc1315987,23-Jun-24,7 days,L09LK3NMPOXVMM7UAA3J6QFVNHQJIGOI,1100,110
fcd931b1b92bab29d736b8f2b668a005c9c8c794b8668388feabb41d8719ee6f,23-Jun-24,14 days,Y5RLLXFA1MKKY7FF33LDS0HKYDQUI535,240,28.8
0e9800e6ca7fbed82756decb0386dde13cfd4dbde2a3c076dbcd3d5ae8ed463e,23-Jun-24,7 days,JEF87S2M5Q5GDCWY95T9QOYHIHBBK5AS,460,46
b7dfead7ec08688e7e4c6a9377696729bb28f016073f8a46a788b178f94eb258,23-Jun-24,30 days,6P0HM2NMQVI37ADNORYSS2S206BK8YJ2,1420,213
53fcb396237d9c9c691e689bde5d59e3001ef56d157514953fd93fa3fd6a1c0d,23-Jun-24,30 days,1MXIDRDRD8T4DTPWQWMC8R965H6MTY9E,3500,525
41dd62d22af3ba593d7be3550ba4df27cac055f7667b5158c3a22cab1f4236e6,23-Jun-24,7 days,0F57RUFU7J41W8XY75CUU0Y0W9WY5IDM,300,30
a9936cb1f15ae8cbba9a2ac1ea6d4e3aebe55f0a15dded086bbf29e767c5af8f,1-Jun-24,7 days,PKZNUC7ERK3YD4PAF3Q828N6EU2JI5IK,3500,350
e30f8603b05092320266bc321b1e47ce0d667e7e0bac0115997df9da1b372467,17-Jun-24,7 days,ORMPAL0LQX078CZ2W5CVQY3NSWW2XSJV,200,20
9ef50309636e19ae5027275ddbb38578b0f2d43c0b981c53fce9cad408db6257,17-Jun-24,14 days,LFTKA6XPC6RAX147OK6EC7XXS5YMBYGH,380,45.6
ff6e1ea9f2196f62a1e535fbcd7320d8669c67d60af0393e3a30ad694a3f33b2,17-Jun-24,14 days,N7ETTOS7DLYG1TC39MABWMBAT5FRU708,800,96
66c5bd42bf1aa5425424f11fd5b0a62ebce7c50ab857091b3ca2d66375ea42fd,17-Jun-24,7 days,N12PZ2XAYOF2UX4109MX3Z1CB40PYNXR,1000,100
f293f64933cc9c24a2ba1ba0154774b5049d8ad78650906a566c9e754f8d0723,17-Jun-24,30 days,UMOUKQU4LI5G6ELPJ09I9VVH88AXBT1T,2000,300
1167fe82145a875d11a01c494d43d6a37e3b60ed8d5096cd5bbc2043eeca0bd0,17-Jun-24,14 days,L5HVI5VTACJF1IW7DDN3GWA4NOBZ62TT,790,94.8
8ee67a7ffbf3805eab6a4882d599d3a4f22ee177432d06bc4c51ba8ebd490d2c,17-Jun-24,7 days,Q68Y30MACHJLMAQDTQXGJGX96KGVYJC5,790,79
0340648c4277d555633d8f9d5ee3bddf01b74c5bd769aef12676b62dbd41415b,17-Jun-24,14 days,I9S44W9HNP3YU2M9URVR18FWVBAPRNX7,120,14.4
99abd19dba6b22584e5113b7e812fdd5f5d87135d1b699fb4add284bb8ba2d2f,17-Jun-24,7 days,7PQ72K5UZGFFMABHQOGB3NTBV7WJ7JDC,3500,350
fc1d8207d95ab80862de2da85736b900b3579728c6db8dc79ed750808a352810,17-Jun-24,7 days,X39AZ1S5XAODX7Z86MMSIEUMNFI4BX3M,90,9
d532a8428491a7859691b406e858eb72fefe81a94ccd97abe3e11ff938b9d499,17-Jun-24,7 days,RZ9GA9CFVH12G0W0NKZ9MT41XVJ3LGGO,400,40
dfaad4ed8779fd0e6a80e9885bd64317e6015041bc7f364fc16180577f52b8a4,17-Jun-24,30 days,UEXY8CZGHOZ6QBR7VFDB29H3Z7VRPURG,1600,240
8d7ed67e1ecf322e758fab615e72a34c3fe0ef81106cdd70270f309eec07b8c8,17-Jun-24,30 days,G4CYTW36202WTCWUHN20EQAT2I32ILDM,2350,352.5
2eae5f41adfaf03d22f92f31e87c6378af7d670e71520bcd4004df64e2d50526,17-Jun-24,7 days,RXR6A3VYXE4W8X4DYUK2CFBWLQBQULFS,360,36
2463ff398425df6e7662ab624ec70bb6f32c5e5bae0b60ab02b87bb3b9123ae9,17-Jun-24,14 days,5VAIGRJ6ZAM7J48V7L5YMFIE0Z3FDOYE,160,19.2
843161adfd043792d1b8a4ec9a987dfae70228673e0e68c559ce3ca13ce17e8f,17-Jun-24,7 days,MCBCIWZBUFF6C62KJFF8N3O3BG8N84DY,130,13
03cdedcac6fbd22fc17090b5883afc66f64268be76006c53f28df4af3cc459e4,17-Jun-24,7 days,KVVX34L9GJJQH58A0TMMC2RRIIW8S0HO,150,15
a376a8832970d2dffdd44d7449f4b07b085358dea22aaeccaa7a11f8b63ff604,17-Jun-24,7 days,K82FLN12Q7NRKXWBZKNJ33L693QTKIK0,100,10
8a3c533ffa11873a69c7178d4b126d7b1c40eb265109fb64c83bae15f6feab8d,17-Jun-24,14 days,1ZOOZI2XX5JYQ8YW6YOEH37H3KF1G6SN,630,75.6
0e87ee857ea9fa84770397c9792557415c35a6d347f0fc7958400e21e888f6d3,17-Jun-24,7 days,HYG64Z3WT16TVEZ8RISL0LN4RZ9KKKKD,1900,190
4b85e5562be999e0b99734390b0e7657cd3b149ca6ed3172b5f052ee500adcf7,17-Jun-24,14 days,244MD24FF4EOP6R8HOSC1VFCPKAGAK36,600,72
45443914ceae918b27e92bd7f70acf88b8af5741895c06beb66444f098a07221,17-Jun-24,30 days,CL146HQH3EDIP66A6QBDPL1B071UGCS6,1050,157.5
c89a1a8ff0ca9295b1632fb0d408086c5090161b870a2315fd9171d811bbf152,17-Jun-24,30 days,HG1HM7KY8RTLAA7ZXAL7HYQ6QBZ512HL,3500,525
118e9f3db36f40c5af27e9e151b300eee9ca14d6da60aadea7e8149a46013a92,17-Jun-24,30 days,9RUKY3E985T5QME424ZS8O08O51X86QX,3500,525
7a3a132359ea63a9b76ce0962cd9f558880e6a597cb4c204da81977f63971548,17-Jun-24,14 days,XFAWTRGF6MP5SEWUBMBUTPS9JDZ0Z4OO,250,30
d6d04b80100a8ba53c3a5d3c16ea793c144c696f00c3ac28e68e8f44a974d54e,17-Jun-24,7 days,0N0O6LGQEYK4OS79CP3QTP5OVIH572P8,100,10
d2467127ea1fad04d71be194db966b6233a87f8a4b398c0c65f65c9bed17843c,17-Jun-24,7 days,C19YOVZIEG0AKYBS7HFOCNB35E9Z4W0S,70,7
28bc4b3d8746e047353497e868e21d658455aef97fd5bdc19346472a5e0b3683,17-Jun-24,14 days,7ZLFXDEIF7J4G68UH5LA7OHNEYVDIB41,310,37.2
44fffe12922be490f7a4be52cefbf9993fc7211f119b58025e381a2615d9b9a9,17-Jun-24,30 days,OJZPCXZ18YDNZ5XZOXH18TT4SLZTRL05,2160,324
cb97bcbcc465f94c82d87b3cd7da9220dcb55468a9aeb80c1fc1c283155716ee,17-Jun-24,7 days,VEFJAL4JHWM05XILAESJI5UGBUM1R8N2,1010,101
3e54585a24ce8d5302d6ee1968e8b67a28e323fc37f64128ee3f31986bf8962b,17-Jun-24,30 days,OPCI41PQS8H631YP9TCW1W8O9XQENBER,120,18
fd8d5c256a8d248718f8fb73d332c3aac27b0188bbfe90f44d5210cabb99f165,13-Jun-24,14 days,58F1BWR46HGYSVQHKELMSE8DWT3VE0JA,160,19.2
9e0893b6f40b061789df4ddf627f182b7899b169ae50de0f6c2aa326cb6f5796,13-Jun-24,14 days,UAE2OA32J0D83GOI5J8U79FNO9HMPXWO,70,8.4
2b373a8ba87497e75040740fd562435540de7d8b4917855180e246813b300ac7,13-Jun-24,30 days,R53C6T8HQ8SH5QZDNI621VST3ZKY9TNS,1000,150
0e7efb36b0c32a8d78df2333508998ce05f8f49e73ddbd967d4c5bf3a8a95b77,13-Jun-24,7 days,OB26LEXEWV60E7DAA5Z1JYXJJ07BOKAC,300,30
a6de4f76c3d2324d3f3685233e3f373088213fa91e03ad4613c73b9440142355,13-Jun-24,14 days,FO0X7H67AOD592FWZW29OW71BTNXCMVQ,310,37.2
d51805d19b2708f43b06ec34c38ebd7fd4c7e24ece7b7db7d21eeb7f22c811b4,13-Jun-24,14 days,XLA1IKQC4SWQDZD2GN14UVUA3ZXK269Q,760,91.2
532a030d4d6af16fa751955702ec70274e1afdd8f0fdfdd2dde3b83a001013f9,13-Jun-24,30 days,IRY9RHBMKVVJQPA4NCV3M687JTAE1XDB,1620,243
97769f5af4fecddc6dd0d746f2400b909d1f8f787d378c3a07f856aa57a6a8a9,13-Jun-24,14 days,U3DWNMSGEJEWVHHTO7V4A86RT6DTTJZJ,530,63.6
2119d85dbd96df3bd9dc4f19146ee8bd5b65d3d27f992890c4772599c7a31382,13-Jun-24,7 days,5TFDY3THWJRPKSXZ3R0DG9WFI9RU7KDV,1300,130
1cae0066389576e650a08d6072c1471b2bf12b7f103e6f9630156c808f036508,13-Jun-24,14 days,6QMET6QAOSOTE2T17NKKC81EERRL3JP5,2590,310.8
d24f84154c11a38df3a68055b90a5b1cd7beea7fb8316765ebc7525600b2fbcd,13-Jun-24,14 days,CL8U8BW44EROHXY8XI57BTQ0144QKOEB,70,8.4
6167fc57d749e9e665add3a06c1f4b400bc70cabddbde6b7f8e46f9c499dafd8,13-Jun-24,14 days,S3UJZ1LFXB4W3FEJI32OJ3PAKJXXOP1L,740,88.8
85b3b3d7e9cdd904c9fcc35668dd43187b644b62d6035717efd3a3e8190fa899,13-Jun-24,14 days,BRQ6F78Z3UQSQUT3AGAQKH0QYEOG7A4Y,1250,150
8d6e8c076135652428f059bc1ed284a5435acfe5a514cd532898c56393422474,13-Jun-24,7 days,IWNKRLCVEV6VYMH2HH7XB99MFTF3K5YR,200,20
e9ff686245595a93c299f7bbde2be8750cccdb42a4e1485efd60b8a7672c83d1,13-Jun-24,14 days,W1CSMLVV1I75GG7PUZ5M3NMKPXP84ZCU,1280,153.6
635e5a7fbd24cc03444663135d2734cf86ce626b4efd83909c0e7ad5e49e8542,13-Jun-24,30 days,NWORJVXNWZFB1PJOWOUT7Q8N6ZV5QO74,840,126
3b08f177818d4d26dc16c97e9db798b9ac9536c9c000fce9e34b55bf2d4bda31,13-Jun-24,30 days,DC4DYIJG49WJ7DTCX1AP7H6DYSPCSAQ2,2420,363
f14ccfee95bd11090c536f3e928d296a5d3d4fd66a6220eca926ec64abcfa463,13-Jun-24,7 days,VBSAW8GJ2CD5M6WA5QI3KZTPZHDSWTE1,2090,209
d1ebf9a5cefddf3085ec0d8684e67c3d1da3b4f6df46098b8eec8cbfdff469d8,13-Jun-24,14 days,NFFQT7UG8S84WHCDOY37B39K5MNL4Y8F,70,8.4
5e4de4bdb59e98f263d4fd3fe8a82cda2244bd5aa752534678ff8d2357bde9cf,13-Jun-24,7 days,RJPESNJBAXT7PGVXFZAWHB5BAEQ04NCD,1240,124
d6155578b956ad066a78e07cce5fca2886484b8aee6ba218f85bd1c2542d367e,13-Jun-24,30 days,B5Q05XIP51H3AGE8J5QLK92ZDLMKP8GD,1010,151.5
26ef605c962e89999f977d04d6296d0708c8835db2dee33d783839edf96acf38,13-Jun-24,7 days,XOQI3ARTL511F5TZCFBXYD3IZTMYYN52,470,47
ab29911357a30b3ba3a3853378dd1040e1863e22ccdd1c5d1ed1fb6afeb8a751,13-Jun-24,14 days,MI2ZXRASYEVC9YZ9PXHJ7GMXGXACE0JP,70,8.4
d3b8a5e7a548755f0db9332fd7a36831e9e12d59ba57117a2e58ee49fee24b12,13-Jun-24,14 days,50Z8AIUBUNOOP9K92HAGCXTCXYC1WBA8,140,16.8
c9636cd1fdf4a219c0c4752571a2b18476acd827bc3d51226e0f93098b90e983,13-Jun-24,30 days,N4F058Y9BNUY9BA80K56CJWF2CVK3QGI,2800,420
58d21ecb30ed783f3eae3cdf58565eb7706a2ac46accf26b04efd8ba29ad9381,13-Jun-24,14 days,ZOB71L0EH1H8ZQYL1RHNEIEMMI0H9GHG,80,9.6
1f55741d6625266460c971b9ae6c19e158b2fa6e6b9456871e20e45b206777d1,13-Jun-24,14 days,WJQ7VE7UWACMZ7FO9Q86DEQDCHXKF2Q2,70,8.4
23ea71723b8c03b1ad4aeede7f73dff2d419132856b15e4e73da9e2e590d07b7,13-Jun-24,7 days,BGCHXO0O81ITYM80UN6UP4A3WTKR2YR8,150,15
0e8d3340db3284e545eaa1f35090c23e1739d12e0ad9c2b54f9713b36d2dc07c,13-Jun-24,14 days,OLLRABTQ9OLDDJ5C3DGMK474MIZUN426,3500,420
7095dbf7a16a54d98ba62ccfdb8060e51c34e40dbb3c72d00fa9bd024bd61dea,13-Jun-24,14 days,10AERXVQ1U6H5QFSD9SGH2O02R8YZXLC,430,51.6
a84768eeb9f170feb7f1d126951c301c52f282f3daee1ab54b860cdbee90da15,13-Jun-24,14 days,3AUISP3I1G6GP56BLLBQM0EAEFQ4UTV2,70,8.4
3d4abe9e829de78035eba9d30ec57fe8fa189e06bc8a689b854e6918288f3ab8,13-Jun-24,14 days,6ZB5LA4SQFONGOU3V9G0HAN7Z4RNLZDH,1310,157.2
f4f994632c7545d260bf6aa566a0c52ee7c0ba9d360a08fe9696e4f9c3e4006f,13-Jun-24,14 days,QAGEA8ADV71SGNWTE2RDDY2U67F2Y2OD,660,79.2
6259bc9d86cc95cf3484568c6a15342ab9f463c84e3b158f64825364f6ac91d4,13-Jun-24,30 days,FUW6UMCD6YQM63USFUQ27NGA7H6D7EB6,1150,172.5
d762a0902ed6a528f57d72bbfe40c7542cb135a345f952570fe159f20ccb611d,13-Jun-24,14 days,TABB1MLQVVIHWYURJC4Z1NUJ3VOF4P05,100,12
77063c9c352b534b1c301717c69ee98a1f0ae8b4ee0d7e20c54ebd6f879af7e6,13-Jun-24,7 days,XOGT1MWUNNIRUFOYQJXUZWSM59IMCC6H,3500,350
f4e6d5597b44c108a89af63ff7e311a214a437dca91473ddb8d59a2a0f1eabfe,13-Jun-24,14 days,IB9CWQ4AF91OI7RXGJM2J20IUYV1BWTV,150,18
bfeccff88a5755a250122b737cb7406dcc4b3e8e135ace45c407604e87ffb1d4,13-Jun-24,14 days,L8X127KGZQGUB0WWIZYXJD3083Y01C44,1500,180
271ff7c6ef591adcbd25d81573a650b10fd779e010626f36ddc706a7b30efffa,13-Jun-24,14 days,JNEL5YTAM7AFTK7DAKGYVTTK4148PJHZ,1250,150
63f513a69681dee1bcd6b880c3087a03a0999328de30e25cc3b042eb233092cf,13-Jun-24,7 days,T8I9JNP1CF7PD2NFKJKU2EV9CXBS88AL,70,7
93a79a9f5abe3dc731aec3f3ce00923ff138b86828912f109aa4f9c701129ca6,13-Jun-24,7 days,VWC31BAQ4MLOTIF56FC9D96V3ZSL43VY,340,34
514dc8e2f55eabe81f1bf53b39d5578c6b3eeb760956674427093131bbf1f8ff,13-Jun-24,7 days,31Y4GOPJ71Y8VGH1OVTT1LJVEPBF50QO,200,20
5708a53e759dbe8f29995bb699a500ddcbec668fefb889a635fe6ded9edfcb39,26-Jun-24,7 days,43G7P921VYAKHZISRCM8U5WWWKB095QT,3500,350
1f14de10be27ccbba80410a2270e51871f238bd935b8554fadcce45ecea4e9c3,26-Jun-24,14 days,I69OYOJG96XISZS6U45VYPLPXZ5JAMZY,100,12
2cb6be24b934abaaa531aecc5a0f667c33f66d2a061f015476d2ad12d18d1888,26-Jun-24,7 days,EMPPO78T8KPLUX87Y168G9SG7Z7YMIL8,150,15
daa40550876cf5c6dc9135e1f13b2dcc9f7400ffea19062ddd43a7c09d56b74c,26-Jun-24,7 days,RT0W308TZX3RM31DYGTRHYC0YO5H0UW9,140,14
58d21ecb30ed783f3eae3cdf58565eb7706a2ac46accf26b04efd8ba29ad9381,26-Jun-24,14 days,FZE5P4GM0C84V0HLUE9XA70KOMQBZO8S,80,9.6
f161391f2df501fb49e8e833855c76fff724937d68183929ca8a1bdfabc95f3a,26-Jun-24,30 days,TFSPSGSGAT254HERYATOVJV3SPPZGAJZ,800,120
376c6153fe1c701b176dde72bc0492ea70b5d16ea15b9101b9db34176ea5784e,26-Jun-24,7 days,6FCBXU217XH3OJRVK8ERVO9FQPWY6PW0,680,68
235b7a2e5b7281cbda87a7a7192ff6363f6b7ffba4d105ffe5e55b2bb387d02c,26-Jun-24,30 days,U9LLT5A9ZDSXO8ER29206X6CW001WLPH,3500,525
3801578958c4bfd461368006562d04e253013761f0a94dacd6af68e0c8dea022,26-Jun-24,30 days,NZVWER22L2JSZWJS9OZV0GHEVXY7C4CK,70,10.5
ccf184d4215c4ff7273f4cc4556a9f0c2f5e5840419661348958fbffefd294b8,26-Jun-24,14 days,8C891HPEI5GCTCQ23LFN2RNQWN0Z5UTE,110,13.2
848a2a60c9e368f37c68d7f3a17a11dd7aa1cda42a313e9ab7987f1b6d9732d8,26-Jun-24,7 days,SO5W807HAPO9YQ3QJTYSHZSDH417YNPW,180,18
e755a2d0643d7e14eec2863824b34bb28fe3ee556a8e203c0979e58773e8b35c,26-Jun-24,30 days,05VSUJ493D4E445H4WY2OBK522QAGELV,100,15
0251d461941fd8023089fdb2460669fbf96e8f56148a53abc32ed9dab7e8438f,26-Jun-24,30 days,NSLLE4SKEF0D01SC40TOC8CL20BT8DAC,3500,525
7f2b8dea403f8029126c7610ce810797f1762f16bb680715466aab7f1978ae6b,26-Jun-24,14 days,80E4WCN20MDOJER357S89W6ZFDQG244E,350,42
c028542af98b1cffdb9f933ae2aaff65e99a0379f1591221818886d17277f41b,26-Jun-24,14 days,GXWNJRUVQTMZ7NVR3XJGFIFAL0ZSWBG0,580,69.6
d6857ec16faed510815b057462794484295a43111221c63391e05032e469759c,26-Jun-24,14 days,V3EVHP2N872LQN0HKYXKKINBGIIB6BQ1,3500,420
e8e424224e2fce7ddd9fd1b43560162b1e9bbcf6f3ed9642b857decea10694d1,26-Jun-24,14 days,DM6U4U4K2CSSHQF200PPV0UM85RTM4W7,390,46.8
195c64066d24964ff9a67b6ec84f3f3878235b7aa2c8dbceecb14da5401a0020,26-Jun-24,14 days,CVVGF4MQBE503E1E69MI0MFINNMJR765,160,19.2
9d188327722927bf1e78494c126a3cad7e546850d533b46058070e90f0b7ff13,26-Jun-24,14 days,NJE97087YTKVZNEVZICO82R7QGM3XOLC,250,30
5f89d34ec704dedc0420d1552422eaeef0f51f8935985c0222eaaf43dd5eb365,26-Jun-24,14 days,PJRGCG8KMU0BMNNZZ0UX6JVGSN39HHW6,840,100.8
11686337fd3fe8c15daf9dfdd3a2041e8220907eb4cd1093ff4b1ea27699a02c,26-Jun-24,14 days,48BWD54IM9EXBH6UOC4859VBI6W4FUMR,110,13.2
f2d55113269ee05d6b8a07d596071d6ba322456008b451b7dfe17905d1629c96,26-Jun-24,14 days,JL3AXYFUUUB0QJJCMKG9ZERMS5PGJOMH,450,54
0bdbc54bac5eb965bcbfd23db6c4f954b85a9af75de7ac89af4be53029029cba,26-Jun-24,30 days,3UEM6AJ1A624WZGZ6PXGCOK9QKQ6NV1P,3500,525
68f1fd94449a3e6516879253fcd6d56610cfcaee2857534599d30d876d551e77,26-Jun-24,14 days,X4N090ZCNJWRPI17ORM2LS621JUVJC4E,140,16.8
779af011ba1f4d942a7d6de87f99753563ae77fb387eeae6dfb8699aeeb1414a,26-Jun-24,30 days,O5DTAWJ24V1DL0LPJSYYOE3GM1AGQNT1,3500,525
1ffc01fc0b7cf42e52d068743b3a219e5360ac5c4ad50c155d2701fca4af4ba1,26-Jun-24,30 days,81KN4W9JRNIGO45FMG2B9ZLIA39G86A8,3350,502.5
1c66eba094e1db2b3b9d58bc6ab2055bfc536966d8ac391bea8fe6f0423e8947,26-Jun-24,7 days,3N9FSIMMG4YOLHMW9SF7KW7TTPNBYCZH,400,40
a2840fc9c4de27c53ddb0ee098904237337363a7426dbcb8b1849de2d0e9e8af,26-Jun-24,30 days,077F6IWP5ZA1DVZ4FIVMPTOFDPPLIZTI,3500,525
41e7db2b7cb40a021341eb3d05c9d9149de7240185e3e684a5e015f1c23cb51e,26-Jun-24,30 days,LTK6O3OY4VTHYFW08VDMVT0A2KDI3TD4,3500,525
552d46f287a8c4930666f3a44c412bcebc99050306e2080bac0bc22eea793228,26-Jun-24,14 days,7HSOQAC4CYFYU51L8TIXFNIU6O23DCRU,150,18
4ef65da5e9b32d08acb2ba63dd000508ff087be5d9417b124ee21f1c192d6581,26-Jun-24,14 days,618E8G756OARTF3834XMLF2D0AYML2QT,110,13.2
1303240392d71c3812b96c11e826b7e93b3f2ab358261ec15d964376cec5e43f,26-Jun-24,14 days,MTWNEJRPT7QVZXUHFKQ8GHZD11DGM1JI,440,52.8
eaecb66645c59e59f60d3cd5d2c79e0e5a0e70bf2cf7657803cf6ed31745baae,26-Jun-24,14 days,XE3N6E8UDFKWRZ53XVUZKGJYKGCIQAEC,400,48
fe2d12b89c7486a9e09889e769e37ee3f07ffb08f862e8fff6b6c7fd07794c3b,26-Jun-24,14 days,ACAJ6SRW694UWZ9CUVZ3KY5STQU0QZSR,140,16.8
